,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JAM,Jamaica,Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.01581,,37.68646,,35.35711,,33.02776,,30.6984,,28.36905,,26.0397,,,,,,,,JOR,Jordan,Population living in slums (% of urban population),23.71035,21.381,19.05165,16.72229
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JPN,Japan,Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.45811,,21.67406,,18.89002,,16.10598,,13.32194,,10.5379,,7.75386,,,,,,,,KAZ,Kazakhstan,Population living in slums (% of urban population),4.96982,2.18578,0.79376,0.79376
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.18451,,61.63811,,60.09171,,58.54531,,56.99891,,55.45251,,53.90611,,,,,,,,KEN,Kenya,Population living in slums (% of urban population),52.35971,50.81331,50.81331,50.81331
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.15842,,42.68651,,38.2146,,33.74269,,29.27078,,24.79887,,20.32696,,,,,,,,KGZ,Kyrgyz Republic,Population living in slums (% of urban population),15.85505,11.38314,6.91123,2.43932
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.8,,79.2,,73.6,,67.9,,62.3,,56.6,,51,,,,,,,,KHM,Cambodia,Population living in slums (% of urban population),45.4,39.7,39.7,39.7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KIR,Kiribati,Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KNA,St. Kitts and Nevis,Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOR,"Korea, Rep.",Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KWT,Kuwait,Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.18651349,,31.26053686,,29.13866582,,26.99680612,,24.07052452,,21.85876535,,19.2849706,,,,,,,,LAC,Latin America & Caribbean (excluding high income),Population living in slums (% of urban population),18.79495996,16.3954082,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.4,,51,,47.5,,44.1,,40.7,,37.3,,33.8,,,,,,,,LAO,Lao PDR,Population living in slums (% of urban population),30.4,27,23.6,21.8
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.4,,92.4,,92.41022,,67.30186,,42.19351,,17.08516,,,,,,,,LBN,Lebanon,Population living in slums (% of urban population),4.5,4.5,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.48823,,75.48823,,74.59566,,72.81052,,71.02538,,69.24025,,,,,,,,LBR,Liberia,Population living in slums (% of urban population),67.45511,65.66997,63.88484,63.88484
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LBY,Libya,Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LCA,St. Lucia,Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.20253265,,30.27266077,,28.19941573,,26.23743991,,23.43045063,,21.79117941,,19.20399589,,,,,,,,LCN,Latin America & Caribbean,Population living in slums (% of urban population),18.65588236,16.37511656,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.39832874,,66.20006256,,64.86458208,,63.93096599,,62.88912022,,61.81457458,,60.74733154,,,,,,,,LDC,Least developed countries: UN classification,Population living in slums (% of urban population),59.69524741,58.65648318,57.60305041,57.01929648
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.31428638,,78.38676959,,75.73609807,,73.57543187,,71.44544263,,69.38984729,,,,,,,,LIC,Low income,Population living in slums (% of urban population),67.41571422,65.52661643,63.65327222,63.80630039
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LIE,Liechtenstein,Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LKA,Sri Lanka,Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.20893358,,54.96182555,,53.56109448,,51.83656536,,50.37781366,,48.92043479,,47.38216322,,,,,,,,LMC,Lower middle income,Population living in slums (% of urban population),45.89899714,44.63311314,44.04377295,45.39757245
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.26863177,,42.94835969,,41.58763578,,39.98576505,,38.64068283,,37.23376184,,,,,,,,LMY,Low & middle income,Population living in slums (% of urban population),36.6397482,35.69345578,37.1716057,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.72729,,62.72729,,58.59683,,54.46637,,50.33592,,46.20546,,42.075,,,,,,,,LSO,Lesotho,Population living in slums (% of urban population),37.94455,33.81409,29.68363,25.55318
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,Late-demographic dividend,Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LTU,Lithuania,Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LUX,Luxembourg,Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LVA,Latvia,Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAC,"Macao SAR, China",Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAF,St. Martin (French part),Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.15472,,30.36674,,27.57876,,24.79078,,22.0028,,19.21482,,16.42684,,,,,,,,MAR,Morocco,Population living in slums (% of urban population),13.63886,10.85088,10.85088,10.85088
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCO,Monaco,Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.5,,23.7,,20.8,,18,,15.1,,12.3,,9.4,,,,,,,,MDA,Moldova,Population living in slums (% of urban population),6.5,6.5,6.5,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.43569,,89.03413,,86.63257,,84.23101,,81.82945,,79.42789,,77.02633,,,,,,,,MDG,Madagascar,Population living in slums (% of urban population),74.62477,72.22321,69.82165,67.42009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.535,,41.535,,40.9775,,39.8625,,38.7475,,,,,,,,MDV,Maldives,Population living in slums (% of urban population),37.6325,36.5175,35.4025,34.845
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MEA,Middle East & North Africa,Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.16297,,30.44793,,28.73289,,27.01784,,25.3028,,23.58776,,21.87272,,,,,,,,MEX,Mexico,Population living in slums (% of urban population),20.15767,18.44263,17.6,17.6
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MHL,Marshall Islands,Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.21115356,,42.03218747,,40.68126333,,39.19436295,,37.54821781,,36.16034878,,34.69363584,,,,,,,,MIC,Middle income,Population living in slums (% of urban population),34.04212509,33.02068539,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MKD,North Macedonia,Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.87627,,79.68152,,75.48678,,71.29204,,67.09729,,62.90255,,58.7078,,,,,,,,MLI,Mali,Population living in slums (% of urban population),54.51306,50.31832,46.12357,41.92883
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MLT,Malta,Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.39935,,32.60843,,35.81751,,39.02659,,42.23566,,45.44474,,48.65382,,,,,,,,MMR,Myanmar,Population living in slums (% of urban population),51.8629,55.07197,58.28105,58.28105
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.24207417,,26.47956272,,23.45926249,,,,,,,,MNA,Middle East & North Africa (excluding high income),Population living in slums (% of urban population),20.49623571,18.82855741,18.87670359,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.1,,19.1,,18.5,,17.3,,16.1,,14.9,,13.6,,,,,,,,MNE,Montenegro,Population living in slums (% of urban population),12.4,11.2,10,8.8
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.60411,,53.63156,,49.65902,,45.68648,,41.71394,,37.7414,,33.76886,,,,,,,,MNG,Mongolia,Population living in slums (% of urban population),29.79631,25.82377,21.85123,17.87869
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MNP,Northern Mariana Islands,Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.09549,,86.58183,,83.06817,,79.55451,,76.04086,,72.5272,,69.01354,,,,,,,,MOZ,Mozambique,Population living in slums (% of urban population),65.49988,61.98622,58.47257,54.95891
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.69319,,81.3166,,77.94,,74.5634,,71.18681,,67.81021,,64.43361,,,,,,,,MRT,Mauritania,Population living in slums (% of urban population),61.05702,57.68042,56,56
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MUS,Mauritius,Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.41073,,77.89671,,74.38269,,70.86866,,67.35464,,63.84062,,60.32659,,,,,,,,MWI,Malawi,Population living in slums (% of urban population),56.81257,53.29854,49.78452,49.78452
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MYS,Malaysia,Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NAC,North America,Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.55683,,42.4078,,42.25878,,42.10975,,41.96073,,41.8117,,41.66268,,,,,,,,NAM,Namibia,Population living in slums (% of urban population),41.51365,41.36463,41.4,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NCL,New Caledonia,Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.03805,,70.09604,,70.15403,,70.21202,,70.27001,,70.32799,,70.38598,,,,,,,,NER,Niger,Population living in slums (% of urban population),70.44397,70.44397,70.44397,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.10729,,71.59477,,69.08224,,66.56972,,64.0572,,61.54467,,59.03215,,,,,,,,NGA,Nigeria,Population living in slums (% of urban population),56.51963,54.00711,51.49458,48.98206
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.59811,,70.33595,,69.07378,,67.81162,,67.2,,67.2,,,,,,,,,,NIC,Nicaragua,Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NLD,Netherlands,Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOR,Norway,Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.31029,,63.41828,,60.52627,,57.63426,,54.74225,,51.85024,,48.95823,,,,,,,,NPL,Nepal,Population living in slums (% of urban population),46.06622,43.17421,40.2822,40.2822
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NRU,Nauru,Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NZL,New Zealand,Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OED,OECD members,Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OMN,Oman,Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OSS,Other small states,Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.22167,,69.69687,,68.17208,,66.64728,,65.12249,,63.59769,,62.0729,,,,,,,,PAK,Pakistan,Population living in slums (% of urban population),60.5481,59.0233,57.49851,55.97371
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.67615,,44.36462,,40.05308,,35.74154,,31.43,,27.11846,,22.80692,,,,,,,,PAN,Panama,Population living in slums (% of urban population),18.49538,16.3,16.3,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.41309,,45.56432,,43.71555,,41.86678,,40.018,,38.16923,,36.32046,,,,,,,,PER,Peru,Population living in slums (% of urban population),34.47168,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.97359,,48.56749,,47.16139,,45.75529,,44.34919,,42.94309,,41.53699,,,,,,,,PHL,Philippines,Population living in slums (% of urban population),40.13089,38.7248,37.3187,36.61565
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PLW,Palau,Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PNG,Papua New Guinea,Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POL,Poland,Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.30083635,,67.22923016,,65.57411402,,64.2856419,,62.92778709,,61.42325681,,59.93002148,,,,,,,,PRE,Pre-demographic dividend,Population living in slums (% of urban population),58.47503713,57.04424091,55.58760776,54.10537188
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRI,Puerto Rico,Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRK,"Korea, Dem. People's Rep.",Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRT,Portugal,Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.02714,,39.03,,36.03286,,33.03571,,30.03857,,27.04143,,24.04429,,,,,,,,PRY,Paraguay,Population living in slums (% of urban population),21.04714,18.05,15.05286,15.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,30,,29.07112,,27.16442,,25.25772,,23.35102,,,,,,,,PSE,West Bank and Gaza,Population living in slums (% of urban population),21.44433,19.53763,19.5,19.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PSS,Pacific island small states,Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PST,Post-demographic dividend,Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PYF,French Polynesia,Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QAT,Qatar,Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ROU,Romania,Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RUS,Russian Federation,Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.42051,,67.93933,,64.45814,,60.97695,,57.49576,,54.01458,,50.53339,,,,,,,,RWA,Rwanda,Population living in slums (% of urban population),47.0522,43.57101,40.08982,38.34923
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.78006306,,56.97924703,,56.15148299,,55.43472821,,54.62736218,,53.84326108,,53.07404226,,,,,,,,SAS,South Asia,Population living in slums (% of urban population),52.29813524,51.51968646,50.73107608,50.48424487
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAU,Saudi Arabia,Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.1,,99.1,,99.08834,,94.00333,,88.91831,,83.8333,,,,,,,,SDN,Sudan,Population living in slums (% of urban population),78.74829,73.66328,73.7,73.7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.15485,,63.59985,,60.04485,,56.48985,,52.93485,,49.37985,,45.82485,,,,,,,,SEN,Senegal,Population living in slums (% of urban population),42.26985,38.71484,35.15984,31.60484
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SGP,Singapore,Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SLB,Solomon Islands,Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.9,,73.9,,72.5475,,69.80989,,67.07228,,64.33467,,61.59705,,,,,,,,SLE,Sierra Leone,Population living in slums (% of urban population),58.85944,56.12183,53.38422,50.64661
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.5,,49.5,,46.49143,,40.48857,,34.48571,,28.48286,,,,,,,,SLV,El Salvador,Population living in slums (% of urban population),22.48,16.47714,16.5,16.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SMR,San Marino,Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOM,Somalia,Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRB,Serbia,Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.70156457,,64.5257355,,62.85631311,,61.43626512,,59.88184531,,58.26619875,,56.62432151,,,,,,,,SSA,Sub-Saharan Africa (excluding high income),Population living in slums (% of urban population),54.98009308,53.3288276,51.81968999,50.55351772
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.8,,99.8,,99.8,,99.80584,,97.0038,,94.20176,,,,,,,,SSD,South Sudan,Population living in slums (% of urban population),94.2,94.2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.70156457,,64.5257355,,62.85631311,,61.43626512,,59.88184531,,58.26619875,,56.62432151,,,,,,,,SSF,Sub-Saharan Africa,Population living in slums (% of urban population),54.98009308,53.3288276,51.81968999,50.55351772
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SST,Small states,Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.4,,61.4,,60.3972,,58.45879,,56.52039,,,,,,,,STP,Sao Tome and Principe,Population living in slums (% of urban population),54.58198,52.64358,52.6,52.6
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.43018,,8.26719,,9.10421,,9.94123,,10.77825,,11.61526,,12.45228,,,,,,,,SUR,Suriname,Population living in slums (% of urban population),13.2893,14.12632,14.96333,15.80035
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SVK,Slovak Republic,Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SVN,Slovenia,Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SWE,Sweden,Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.35217,,55.35217,,55.35217,,47.92817,,40.50418,,33.08018,,25.65619,,,,,,,,SWZ,Eswatini,Population living in slums (% of urban population),18.23219,10.8082,10.8082,10.8082
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SXM,Sint Maarten (Dutch part),Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYC,Seychelles,Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYR,Syrian Arab Republic,Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TCA,Turks and Caicos Islands,Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.58375,,90.45647,,89.32919,,88.20191,,87.07463,,85.94735,,84.82007,,,,,,,,TCD,Chad,Population living in slums (% of urban population),83.69279,82.56551,82,82
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEA,East Asia & Pacific (IDA & IBRD countries),Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEC,Europe & Central Asia (IDA & IBRD countries),Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.27204,,66.02873,,62.78541,,59.54209,,56.29878,,53.05546,,49.81214,,,,,,,,TGO,Togo,Population living in slums (% of urban population),46.56882,43.32551,40.08219,38.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.6056,,15.6056,,15.08731,,14.05075,,13.01419,,11.97763,,10.94107,,,,,,,,THA,Thailand,Population living in slums (% of urban population),9.90451,8.86794,7.83138,6.79482
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.27623,,55.72756,,51.1789,,46.63024,,42.08157,,37.53291,,32.98425,,,,,,,,TJK,Tajikistan,Population living in slums (% of urban population),28.43558,23.88692,19.33825,17.06392
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.5,,10.5,,10.50752,,10.25739,,10.00727,,9.75714,,9.50701,,,,,,,,TKM,Turkmenistan,Population living in slums (% of urban population),9.25688,9.00675,8.75663,8.5065
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.87141255,,30.87693586,,28.74445381,,26.70639916,,23.8421813,,22.14905645,,19.47796409,,,,,,,,TLA,Latin America & the Caribbean (IDA & IBRD countries),Population living in slums (% of urban population),18.91359324,16.56922221,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.1,,56.1,,54,,50,,46,,,,,,,,TLS,Timor-Leste,Population living in slums (% of urban population),42,37.9,33.9,33.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.28749706,,26.5064351,,23.46164102,,,,,,,,TMN,Middle East & North Africa (IDA & IBRD countries),Population living in slums (% of urban population),20.47573554,18.81325332,18.86269347,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TON,Tonga,Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.78006306,,56.97924703,,56.15148299,,55.43472821,,54.62736218,,53.84326108,,53.07404226,,,,,,,,TSA,South Asia (IDA & IBRD),Population living in slums (% of urban population),52.29813524,51.51968646,50.73107608,50.48424487
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.70156457,,64.5257355,,62.85631311,,61.43626512,,59.88184531,,58.26619875,,56.62432151,,,,,,,,TSS,Sub-Saharan Africa (IDA & IBRD countries),Population living in slums (% of urban population),54.98009308,53.3288276,51.81968999,50.55351772
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.06,,11.06,,11.06,,10.28,,9.5,,8.72,,7.94,,,,,,,,TTO,Trinidad and Tobago,Population living in slums (% of urban population),7.5,7.5,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.4,,10.4,,10.14415,,9.64392,,,,,,,,TUN,Tunisia,Population living in slums (% of urban population),9.14369,8.64346,8.14324,7.64301
